Perfil_latente,Pedidos_mensuales,Gasto_promedio,Tiempo_promedio_entrega,Variedad_productos,Gasto_mensual_aprox,Indice_experiencia_logistica,Region,Canal,Metodo_pago,Edad,Segmento_edad,Antiguedad_meses,Satisfaccion_1a5,Tuvo_devolucion,Nivel_fidelidad,Riesgo_churn,Suscripcion
Premium,10,58.17306203738326,32.81315633253379,5,581.7306203738326,0.03325884742733106,Provincia,Web,Tarjeta,46,36-50,15,2,1,Oro,Medio,0
Premium,9,59.54085102156628,25.304750456657057,8,535.8676591940965,0.03046027905538105,Lima,Web,Tarjeta,26,26-35,43,2,1,Platino,Medio,1
Premium,14,62.18480214871686,33.12045443170275,8,870.5872300820361,0.03238318834030794,Provincia,App,Tarjeta,43,36-50,44,2,1,Platino,Bajo,0
Premium,11,72.02013924659616,40.067790660884434,7,792.2215317125577,0.029953778915378745,Lima,Web,Billetera,46,36-50,37,1,1,Platino,Medio,1
Premium,15,46.439079513809446,37.414368166001516,6,696.5861927071417,0.02853278269824725,Lima,App,Tarjeta,20,18-25,39,1,1,Platino,Medio,0
Premium,5,51.09571580077858,28.09608842423258,10,255.4785790038929,0.029261575126129882,Lima,Web,Billetera,33,26-35,31,3,1,Oro,Medio,0
Premium,9,45.83561566751975,28.275794485851684,4,412.5205410076777,0.03085321841105891,Lima,App,Tarjeta,48,36-50,41,3,1,Platino,Bajo,0
Premium,16,50.01976844755811,24.99710463131107,9,800.3162951609297,0.032221074683371397,Lima,Web,Billetera,37,36-50,27,3,1,Platino,Bajo,0
Premium,14,65.32873355636312,22.554627159345767,8,914.6022697890837,0.03564092145537853,Lima,App,Tarjeta,26,26-35,25,3,1,Platino,Bajo,0
Premium,10,36.54985516069331,30.819377953157456,6,365.4985516069331,0.03010250007766633,Lima,App,Billetera,42,36-50,37,2,1,Platino,Medio,0
Premium,15,41.38950327834424,38.719083160852826,6,620.8425491751636,0.027747531314072024,Lima,App,Tarjeta,33,26-35,26,1,1,Platino,Medio,1
Premium,16,63.77180936504561,36.448807354915246,10,1020.3489498407298,0.031224319832389977,Lima,App,Tarjeta,32,26-35,51,3,0,Platino,Bajo,0
Premium,11,60.2003650690209,32.62867130191334,8,662.2040157592298,0.02720956833962526,Lima,App,Billetera,42,36-50,41,2,1,Platino,Bajo,1
Premium,9,46.36868353182922,26.81486191921508,9,417.318151786463,0.037845408120139715,Lima,App,Billetera,38,36-50,24,3,1,Oro,Bajo,0
Premium,8,58.544020011207195,22.84375305864476,4,468.35216008965756,0.03631410412940999,Lima,Web,Billetera,37,36-50,28,4,0,Oro,Bajo,0
Premium,13,53.412158424920335,31.895079859560013,4,694.3580595239644,0.02979240249665344,Provincia,App,Tarjeta,38,36-50,29,1,1,Platino,Medio,0
Premium,12,65.00274609000988,21.66706190806634,8,780.0329530801185,0.03145359258757627,Lima,App,Transferencia,34,26-35,22,3,1,Platino,Bajo,1
Premium,13,50.745095938267724,31.52835012535903,6,659.6862471974804,0.028619389328615675,Lima,Web,Tarjeta,45,36-50,39,4,0,Platino,Bajo,0
Premium,12,60.25632113872582,35.338596820965066,4,723.0758536647099,0.032306435506127,Lima,App,Tarjeta,24,18-25,21,1,1,Oro,Medio,0
Premium,9,76.4201191049262,31.1794628061368,4,687.7810719443358,0.03521613619626818,Lima,Web,Billetera,36,36-50,29,2,1,Oro,Bajo,0
Premium,10,55.98099155047466,30.001991227775413,6,559.8099155047466,0.032938922376628814,Provincia,App,Tarjeta,32,26-35,22,3,1,Oro,Bajo,1
Premium,12,50.49328165794844,29.935214571159072,10,605.9193798953812,0.03787599296446318,Lima,Web,Billetera,40,36-50,25,3,1,Platino,Bajo,0
Premium,9,57.22446985220979,31.534314559359697,6,515.0202286698882,0.036213215908067135,Lima,App,Tarjeta,26,26-35,38,3,1,Platino,Bajo,0
Premium,7,46.34719141796115,31.025434217050027,5,324.43033992572805,0.02948345112121887,Lima,App,Billetera,47,36-50,37,4,0,Oro,Bajo,1
Premium,15,73.87967705524733,27.316070227613352,2,1108.1951558287099,0.029745648903407203,Lima,Web,Efectivo,32,26-35,27,2,1,Platino,Bajo,0
Premium,7,51.80071037695981,29.11277035074656,8,362.60497263871866,0.031163314513189,Lima,App,Tarjeta,43,36-50,41,3,1,Oro,Bajo,1
Premium,16,47.27066679774487,30.54120719190599,6,756.330668763918,0.03870453230783594,Lima,Tienda,Efectivo,45,36-50,36,2,1,Platino,Bajo,1
Premium,13,41.64310994979964,25.975640716876867,5,541.3604293473953,0.033417110839502065,Lima,App,Billetera,37,36-50,31,3,1,Platino,Bajo,1
Premium,12,60.972201916064385,23.99359005800852,10,731.6664229927726,0.036596522882929,Lima,Web,Billetera,40,36-50,39,3,1,Platino,Bajo,1
Premium,13,58.67187412827739,30.62047538130535,2,762.7343636676061,0.028960660039823123,Lima,Tienda,Efectivo,25,18-25,44,3,1,Platino,Bajo,1
Premium,11,45.02645628585907,33.69774104983586,10,495.29101914444976,0.03418939755681456,Lima,App,Transferencia,31,26-35,34,2,1,Platino,Bajo,0
Premium,12,55.764513451224225,29.47366560279119,1,669.1741614146907,0.036045444393663605,Lima,Web,Tarjeta,64,51+,33,3,0,Platino,Bajo,0
Premium,14,34.91444031787144,29.796082904202613,6,488.80216445020017,0.03216531583273533,Lima,App,Transferencia,37,36-50,11,2,1,Oro,Bajo,0
Premium,8,51.849705750731566,22.66027823501273,4,414.7976460058525,0.03438844341782506,Lima,Web,Billetera,41,36-50,33,3,1,Oro,Bajo,0
Premium,8,54.52756352076695,37.749102823740735,7,436.2205081661356,0.02820776461587733,Lima,Web,Tarjeta,23,18-25,35,1,1,Oro,Alto,1
Premium,12,67.07329809559224,34.297061566061124,3,804.8795771471068,0.03472756724411209,Provincia,App,Transferencia,33,26-35,33,3,1,Platino,Bajo,1
Premium,7,42.291811972713106,32.97698853856357,4,296.04268380899174,0.037310209648120554,Lima,App,Tarjeta,32,26-35,21,2,1,Oro,Bajo,0
Premium,13,37.21647371197676,20.91663663307618,5,483.81415825569786,0.04074770497929203,Lima,Web,Tarjeta,32,26-35,23,4,0,Oro,Bajo,1
Premium,7,41.04572039074958,25.153707855431286,5,287.32004273524706,0.03235445941705755,Lima,Web,Billetera,43,36-50,37,4,0,Oro,Bajo,1
Premium,9,36.634314996850804,33.913753971216735,4,329.7088349716572,0.03411314893535105,Provincia,Web,Tarjeta,35,26-35,26,2,1,Oro,Medio,0
Premium,9,146.6537612405692,23.388576413194702,3,1319.8838511651227,0.03743455572048978,Lima,Web,Tarjeta,32,26-35,32,3,1,Platino,Bajo,0
Premium,19,65.48639295024037,42.15778550566922,7,1244.2414660545671,0.028928757088321936,Lima,App,Billetera,23,18-25,9,1,1,Platino,Medio,1
Premium,7,53.20216577948829,42.39668223515534,9,372.41516045641805,0.03030143677591637,Provincia,Web,Tarjeta,29,26-35,30,1,1,Oro,Medio,0
Premium,9,62.21294945685148,33.68207615868955,11,559.9165451116634,0.03234639483744311,Lima,Web,Tarjeta,30,26-35,38,2,1,Platino,Medio,1
Premium,9,89.303346433518,30.461455071882487,7,803.730117901662,0.028495728664763638,Lima,App,Tarjeta,32,26-35,33,4,0,Platino,Bajo,0
Premium,18,49.04888352299234,28.421225227899864,9,882.8799034138622,0.03031441373265445,Lima,App,Tarjeta,31,26-35,29,2,1,Platino,Bajo,1
Premium,14,46.66962380946239,32.85894614821238,5,653.3747333324734,0.03504906412145523,Provincia,Web,Tarjeta,33,26-35,20,2,1,Platino,Medio,0
Premium,24,46.89609008622435,29.632184459330748,7,1125.5061620693843,0.035864996181977,Lima,Web,Transferencia,25,18-25,12,3,1,Platino,Bajo,1
Premium,14,34.52198443690969,38.458562032812836,7,483.30778211673567,0.029891841185232332,Provincia,App,Tarjeta,27,26-35,22,1,1,Oro,Medio,1
Premium,18,52.64254763607339,32.652517799368205,4,947.565857449321,0.0310664160535956,Lima,Tienda,Efectivo,41,36-50,40,2,1,Platino,Medio,0
Premium,12,49.596660897859564,42.179368729232046,6,595.1599307743147,0.03173671897972384,Provincia,App,Tarjeta,47,36-50,29,1,1,Platino,Medio,1
Premium,11,57.45360724077876,26.58504424238341,4,631.9896796485664,0.03513640900202421,Lima,Tienda,Tarjeta,53,51+,37,3,1,Platino,Bajo,1
Premium,18,50.9352349643861,39.043098019825926,5,916.8342293589498,0.030465659036594407,Lima,App,Tarjeta,51,51+,44,1,1,Platino,Medio,1
Premium,10,48.37296298430908,36.88549310976419,6,483.72962984309083,0.03480257829330034,Lima,App,Transferencia,37,36-50,31,2,0,Oro,Medio,1
Premium,10,41.288069699923696,35.51280640478972,3,412.880696999237,0.032579614766254296,Lima,App,Tarjeta,35,26-35,38,1,1,Platino,Alto,0
Premium,10,50.721532368217616,32.59112673186892,5,507.2153236821762,0.02829588130730918,Lima,Web,Billetera,43,36-50,41,2,1,Platino,Medio,1
Premium,14,57.38237230816162,33.280164658605194,7,803.3532123142627,0.034461965824188,Lima,App,Tarjeta,32,26-35,16,3,0,Oro,Bajo,1
Premium,9,38.566610089161394,22.822074006126275,9,347.0994908024525,0.03805025583830987,Lima,Web,Tarjeta,44,36-50,22,3,1,Oro,Bajo,1
Premium,7,50.874737536807395,25.649617947424318,7,356.12316275765176,0.035916497616955055,Lima,App,Tarjeta,34,26-35,13,3,1,Plata,Bajo,0
Premium,11,52.33042951529484,38.68082620677496,6,575.6347246682433,0.029426567584863794,Provincia,Web,Tarjeta,40,36-50,12,2,0,Oro,Medio,1
Premium,6,42.819352163817356,26.310162281207948,6,256.9161129829041,0.031481989390537736,Lima,App,Billetera,29,26-35,25,3,0,Oro,Medio,0
Premium,16,44.12143695092,37.48722354855852,7,705.94299121472,0.032665468381155194,Lima,App,Billetera,43,36-50,27,2,1,Platino,Bajo,1
Premium,11,52.306108487662144,24.82142628406409,3,575.3671933642836,0.033929683043920474,Lima,App,Tarjeta,27,26-35,11,3,1,Oro,Bajo,1
Premium,17,38.66578981707377,38.57821349547689,7,657.3184268902542,0.030810868365652895,Provincia,App,Transferencia,30,26-35,35,1,1,Platino,Medio,0
Premium,12,90.42372949577644,34.321117952094845,10,1085.0847539493172,0.035146067384806634,Provincia,Web,Transferencia,35,26-35,25,1,1,Platino,Medio,0
Premium,7,41.046456263408004,38.88892035381072,6,287.325193843856,0.0313312687034327,Provincia,App,Billetera,28,26-35,44,2,0,Platino,Medio,0
Premium,11,60.62853693033216,33.07433452000049,8,666.9139062336537,0.03471470517040519,Lima,App,Tarjeta,40,36-50,32,2,1,Platino,Medio,0
Premium,12,73.378277453883,30.1675279544696,5,880.539329446596,0.035326923669498814,Provincia,App,Tarjeta,36,36-50,32,2,1,Platino,Medio,1
Premium,15,41.392431982981805,33.86817970684289,5,620.886479744727,0.03437898423948917,Lima,App,Tarjeta,27,26-35,28,1,1,Platino,Medio,1
Premium,8,55.342078623746744,26.289817738922032,9,442.73662898997395,0.0334741729473544,Lima,App,Tarjeta,31,26-35,29,3,1,Oro,Bajo,0
Premium,8,42.732580951179806,34.99714984697417,3,341.86064760943844,0.03241122271168603,Provincia,App,Billetera,36,36-50,34,2,0,Oro,Medio,1
Premium,13,60.4095417379779,26.397602886493,4,785.3240425937126,0.031539406197083855,Lima,Web,Billetera,40,36-50,39,3,1,Platino,Bajo,1
Premium,13,37.34741590914785,33.03521277156484,11,485.516406818922,0.05016327109946158,Provincia,App,Tarjeta,27,26-35,17,2,1,Oro,Bajo,1
Premium,10,54.805867584277124,28.894399781670003,6,548.0586758427712,0.03499311715351632,Lima,App,Billetera,35,26-35,22,3,0,Oro,Bajo,0
Premium,13,41.27011033110647,29.825373869042537,10,536.5114343043841,0.03352859260454264,Lima,App,Billetera,40,36-50,33,2,1,Platino,Bajo,1
Premium,13,47.930154109016314,32.03401090127116,2,623.092003417212,0.028156969155074096,Lima,App,Billetera,33,26-35,30,3,0,Platino,Bajo,0
Premium,15,39.68974724852693,23.72183190395666,5,595.3462087279039,0.03602306490942927,Lima,Web,Billetera,30,26-35,38,3,1,Platino,Bajo,1
Premium,9,58.223504708957535,27.85918607957555,3,524.0115423806178,0.031757736887376924,Lima,Web,Transferencia,49,36-50,23,4,0,Oro,Bajo,0
Premium,7,41.63019645560413,35.23605644311666,8,291.4113751892289,0.028180849303584773,Lima,App,Tarjeta,40,36-50,43,1,1,Platino,Alto,1
Premium,8,55.519642593318274,33.26554475166656,7,444.1571407465462,0.0369534204656786,Provincia,App,Billetera,32,26-35,25,3,1,Oro,Bajo,0
Premium,16,46.55901971737667,34.702747690941806,6,744.9443154780267,0.031073342534510107,Provincia,App,Tarjeta,36,36-50,27,2,1,Platino,Bajo,1
Premium,13,48.855276282011374,22.099963151759155,7,635.1185916661478,0.03497336926787838,Lima,Web,Tarjeta,35,26-35,41,3,1,Platino,Bajo,1
Premium,16,51.477559074001285,26.559411763429853,7,823.6409451840206,0.033914286447117206,Lima,Web,Tarjeta,30,26-35,36,3,1,Platino,Bajo,1
Premium,13,42.38175328341151,30.24218432898395,7,550.9627926843497,0.03497644817369354,Lima,Web,Transferencia,43,36-50,50,2,1,Platino,Bajo,0
Premium,20,52.10367113540887,22.409307764350938,8,1042.0734227081773,0.034716884411134,Lima,App,Tarjeta,48,36-50,39,3,1,Platino,Bajo,0
Premium,13,65.3033456435441,43.76688360781529,7,848.9434933660734,0.025532521300524594,Lima,Web,Billetera,45,36-50,43,1,1,Platino,Alto,1
Premium,14,42.219052141672854,29.822776570881842,4,591.0667299834199,0.02982104307103507,Lima,Web,Tarjeta,40,36-50,27,2,1,Platino,Bajo,1
Premium,9,61.71810143273845,27.56390380289989,12,555.462912894646,0.029150088149481664,Lima,App,Tarjeta,32,26-35,43,3,1,Platino,Bajo,0
Premium,18,64.98097633487784,33.237019803337674,7,1169.657574027801,0.030791987980655158,Provincia,App,Tarjeta,18,18-25,31,3,0,Platino,Bajo,0
Premium,8,41.83845010971956,23.015087337375277,7,334.7076008777565,0.03819530304531717,Lima,App,Tarjeta,48,36-50,8,3,1,Plata,Bajo,0
Premium,12,35.449453949094476,28.287507421203195,6,425.3934473891337,0.031070496120823986,Lima,Web,Tarjeta,33,26-35,35,2,1,Platino,Bajo,0
Premium,8,53.01960900171765,37.3260957672975,12,424.1568720137412,0.02922371111884955,Lima,Web,Tarjeta,45,36-50,36,2,1,Oro,Medio,1
Premium,9,44.52592477233127,29.583252320886647,5,400.73332295098146,0.03516198934305117,Lima,App,Tarjeta,43,36-50,19,3,1,Oro,Bajo,0
Premium,14,68.68603219163002,27.204734239806772,8,961.6044506828202,0.02950202354250378,Lima,App,Billetera,42,36-50,34,2,1,Platino,Medio,0
Premium,15,50.34807540499832,23.2078167319456,2,755.2211310749748,0.030199611614488933,Lima,Web,Tarjeta,27,26-35,31,3,1,Platino,Bajo,1
Premium,11,41.97800591964821,42.21556232916496,12,461.7580651161303,0.027355200615446586,Lima,App,Transferencia,43,36-50,42,2,0,Platino,Medio,1
Premium,10,38.528404889882886,24.800801221903583,3,385.28404889882887,0.0336172297601508,Lima,App,Tarjeta,31,26-35,34,3,1,Platino,Bajo,0
Premium,13,60.899049590908305,31.233059721416957,4,791.687644681808,0.03609174471287159,Lima,App,Tarjeta,34,26-35,30,3,1,Platino,Bajo,0
Premium,18,44.28816025915813,23.91573191811168,4,797.1868846648464,0.03342791687547824,Lima,App,Transferencia,34,26-35,17,3,1,Platino,Bajo,0
Premium,17,50.43828799460428,41.694039059165455,2,857.4508959082727,0.02832322568744603,Provincia,Web,Transferencia,33,26-35,10,2,1,Platino,Bajo,1
Premium,14,59.55802745112481,19.93171063819765,6,833.8123843157473,0.039192966100573746,Lima,App,Tarjeta,33,26-35,43,3,1,Platino,Bajo,0
Premium,8,45.157416480691694,29.590967025845664,10,361.25933184553355,0.040330918650002164,Lima,Web,Tarjeta,39,36-50,34,2,1,Oro,Medio,0
Premium,6,49.540711712598394,26.992125641339648,4,297.24427027559034,0.03198138853400474,Lima,App,Billetera,27,26-35,28,2,1,Oro,Medio,0
Premium,7,49.8343159017748,26.9209360639726,8,348.8402113124236,0.033701542772356305,Lima,App,Tarjeta,22,18-25,36,3,1,Oro,Bajo,1
Premium,15,56.83324511516092,27.405081240323252,6,852.4986767274138,0.032233958007988846,Lima,Web,Tarjeta,45,36-50,28,4,0,Platino,Bajo,1
Premium,7,55.907443355103254,28.82727491757293,4,391.35210348572275,0.02955437734256693,Lima,App,Tarjeta,37,36-50,10,3,1,Plata,Bajo,0
Premium,8,47.79886268745172,23.344320586355988,6,382.39090149961373,0.03408050064075467,Lima,App,Billetera,20,18-25,40,4,0,Platino,Bajo,1
Premium,16,95.3426394662176,22.70090777345475,9,1525.4822314594817,0.03939957799963033,Lima,Tienda,Efectivo,43,36-50,41,3,1,Platino,Bajo,0
Premium,14,46.282209884765116,33.437026030737485,2,647.9509383867116,0.026929901301745208,Lima,App,Tarjeta,34,26-35,27,1,1,Platino,Medio,1
Premium,14,35.223875930805555,45.412978754820095,7,493.1342630312778,0.0357036828200549,Provincia,App,Tarjeta,25,18-25,30,1,1,Platino,Alto,1
Premium,13,52.57600857398129,23.387410147026927,6,683.4881114617568,0.035941631120907015,Lima,Web,Tarjeta,34,26-35,24,3,1,Platino,Bajo,0
Premium,17,68.92191760833067,36.22511415620615,6,1171.6725993416214,0.02914503615733666,Lima,App,Tarjeta,38,36-50,48,3,0,Platino,Bajo,1
Premium,8,41.16280859308937,30.915690335807078,9,329.302468744715,0.0335047294158551,Lima,App,Tarjeta,27,26-35,42,2,1,Platino,Medio,0
Premium,9,42.26970290397297,27.207639926536846,4,380.42732613575674,0.032457173103272716,Lima,Web,Tarjeta,30,26-35,22,3,1,Oro,Bajo,1
Premium,7,41.29272228356258,27.221169334017265,3,289.0490559849381,0.030818188664948568,Lima,App,Tarjeta,30,26-35,36,2,1,Oro,Medio,1
Premium,18,57.24591778723123,38.38909467707673,5,1030.4265201701621,0.029196441542597068,Lima,Web,Billetera,30,26-35,21,2,1,Platino,Bajo,1
Premium,13,54.4848545419644,28.92607634714906,4,708.3031090455372,0.03333375787156837,Lima,App,Efectivo,26,26-35,22,3,1,Platino,Bajo,0
Premium,11,48.414623075835436,33.04290260470013,6,532.5608538341899,0.028121598678606613,Lima,Web,Billetera,29,26-35,26,3,1,Oro,Bajo,0
Premium,19,40.81980938361035,16.07886527826071,11,775.5763782885966,0.04066263760429863,Lima,App,Tarjeta,38,36-50,24,3,1,Platino,Bajo,0
Premium,9,50.92376791639924,27.95427004215005,10,458.3139112475932,0.030048653237050957,Lima,Web,Billetera,31,26-35,14,3,1,Oro,Bajo,0
Premium,13,34.353778726641956,40.55303437931489,8,446.5991234463454,0.035110612247831643,Provincia,Web,Billetera,47,36-50,43,2,0,Platino,Bajo,1
Premium,9,51.43426566857493,30.591528394109865,1,462.9083910171744,0.02847638744872561,Lima,App,Tarjeta,52,51+,32,2,1,Oro,Medio,0
Premium,13,58.71524386087934,29.265007927055887,5,763.2981701914314,0.031820650224784336,Lima,Web,Tarjeta,37,36-50,46,2,1,Platino,Bajo,0
Premium,16,37.48800863366322,29.491042490788978,5,599.8081381386115,0.03450502744678093,Provincia,App,Billetera,51,51+,28,3,1,Platino,Bajo,0
Premium,14,34.674817231703365,26.96515199186423,11,485.4474412438471,0.030313572739844887,Lima,Web,Billetera,42,36-50,15,3,1,Oro,Bajo,0
Premium,13,65.7943789169486,29.058388478871368,7,855.3269259203319,0.029691594851779815,Lima,Web,Billetera,39,36-50,40,2,1,Platino,Bajo,1
Premium,9,43.88240360495415,37.54128487095988,5,394.94163244458736,0.0303714282609491,Provincia,App,Transferencia,35,26-35,33,1,1,Oro,Alto,1
Premium,12,61.35947845943822,39.75866430843663,9,736.3137415132587,0.03582828199081859,Provincia,App,Tarjeta,19,18-25,27,1,1,Platino,Medio,1
Premium,21,48.460023348021686,21.831524104244227,6,1017.6604903084555,0.03384329695950595,Lima,App,Tarjeta,31,26-35,42,3,1,Platino,Bajo,1
Premium,10,48.38045183058672,26.97026232870452,5,483.8045183058672,0.03227078390128493,Lima,App,Tarjeta,26,26-35,17,3,1,Oro,Bajo,1
Premium,11,54.38412699496645,29.29452790367875,5,598.2253969446309,0.03238738311395415,Lima,App,Billetera,42,36-50,40,4,0,Platino,Bajo,1
Premium,13,41.1600114325356,27.842642320707384,2,535.0801486229627,0.03007587865111248,Lima,App,Billetera,49,36-50,37,2,1,Platino,Bajo,1
Premium,16,51.32497143495645,17.201659327143034,7,821.1995429593032,0.04007165404406019,Lima,App,Tarjeta,37,36-50,32,4,0,Platino,Bajo,1
Premium,6,46.185105851759076,35.96528236716623,11,277.1106351105544,0.031247088978557516,Provincia,Web,Tarjeta,40,36-50,15,2,0,Plata,Medio,0
Premium,7,36.795065565949685,35.58108134390429,6,257.5654589616478,0.033189450497576954,Lima,App,Tarjeta,43,36-50,39,1,1,Oro,Alto,1
Premium,18,53.37482074726399,24.5587372412034,9,960.7467734507518,0.035106814756019296,Lima,App,Tarjeta,36,36-50,37,4,0,Platino,Bajo,1
Premium,16,47.36692193122084,30.44041768601688,6,757.8707508995334,0.03475536089564104,Lima,App,Billetera,45,36-50,33,2,1,Platino,Bajo,0
Premium,14,48.429751715552925,27.851908921739096,11,678.016524017741,0.03294199668055531,Lima,Web,Tarjeta,57,51+,29,3,1,Platino,Bajo,0
Premium,8,37.89839056585842,17.805185328573483,5,303.18712452686736,0.04951292970804406,Lima,Web,Tarjeta,50,36-50,19,3,1,Oro,Bajo,1
Premium,13,65.91400367762805,33.617809970004885,5,856.8820478091645,0.03460670876825113,Provincia,App,Tarjeta,30,26-35,19,2,1,Platino,Medio,0
Premium,10,58.76714186386116,29.813698934146707,7,587.6714186386116,0.03524532709369332,Lima,Web,Tarjeta,45,36-50,22,3,1,Oro,Bajo,1
Premium,16,59.641558841719785,28.37837368680496,15,954.2649414675166,0.03067639961570466,Lima,Web,Tarjeta,33,26-35,14,3,1,Platino,Bajo,1
Premium,15,46.94555297558318,27.18770955899193,7,704.1832946337478,0.034985316720774026,Lima,Tienda,Tarjeta,38,36-50,15,3,1,Oro,Bajo,1
Premium,17,32.7081711049658,32.67525476439736,14,556.0389087844186,0.03294387241162547,Provincia,App,Tarjeta,48,36-50,26,1,1,Platino,Medio,1
Premium,13,69.52917382489511,45.36366824802076,1,903.8792597236364,0.028068733684262496,Provincia,App,Efectivo,27,26-35,17,1,1,Platino,Medio,0
Premium,11,135.56307379380095,41.02042019535412,1,1491.1938117318105,0.029426430700945624,Lima,App,Transferencia,32,26-35,28,2,1,Platino,Bajo,0
Premium,6,92.19105268446314,30.85981643081869,9,553.1463161067788,0.02966759166474513,Lima,App,Transferencia,44,36-50,31,3,1,Oro,Bajo,1
Premium,17,54.16801574483114,33.48944983666366,3,920.8562676621293,0.03389786532168623,Provincia,Web,Billetera,31,26-35,16,3,1,Platino,Bajo,1
