dFecha,ID,Target,cNivelEducacion,cNivelEducacion_label,NivelEducacion_grupo,cGenero,cGenero_label,nEdad,cEstadoCivil,cEstadoCivil_label,cRelaciónConJefe_Hogar,cRelaciónConJefe_Hogar_label,Distrito,Provincia,Departamento,nNumMienbrosHogar,cEstratoSocial,cEstratoSocial_label,cCondicionVivienda,cCondicionVivienda_label,nNumHabitaciones
2024-10-01,26917,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),5,Nieto(a),San Juan de Lurigancho,Lima,Lima,5,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26918,1,10,superior universitaria completa,superior,1,Hombre,48,2,casado(a),1,Jefe/Jefa,San Juan de Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26918,1,6,secundaria completa,secundaria,2,Mujer,49,2,casado(a),2,Esposo(a)/compañero(a),San Juan de Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26918,1,9,superior universitaria incompleta,superior,2,Mujer,26,6,soltero(a),3,Hijo(a)/Hijastro(a),San Juan de Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26918,0,6,secundaria completa,secundaria,1,Hombre,19,6,soltero(a),3,Hijo(a)/Hijastro(a),San Juan de Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26919,1,6,secundaria completa,secundaria,1,Hombre,59,1,conviviente,1,Jefe/Jefa,Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26919,1,7,superior no universitaria incompleta,superior,2,Mujer,57,1,conviviente,2,Esposo(a)/compañero(a),Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26919,1,7,superior no universitaria incompleta,superior,1,Hombre,31,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26919,1,8,superior no universitaria completa,superior,1,Hombre,25,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26919,0,7,superior no universitaria incompleta,superior,2,Mujer,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26919,1,6,secundaria completa,secundaria,1,Hombre,21,6,soltero(a),7,Otros parientes,Lurigancho,Lima,Lima,6,5,E,2,"Propia, totalmente pagada",6
2024-10-01,26920,1,8,superior no universitaria completa,superior,1,Hombre,48,2,casado(a),1,Jefe/Jefa,Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",9
2024-10-01,26920,1,10,superior universitaria completa,superior,2,Mujer,47,2,casado(a),2,Esposo(a)/compañero(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",9
2024-10-01,26920,0,6,secundaria completa,secundaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",9
2024-10-01,26921,1,8,superior no universitaria completa,superior,2,Mujer,39,2,casado(a),1,Jefe/Jefa,Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",5
2024-10-01,26921,0,6,secundaria completa,secundaria,1,Hombre,46,2,casado(a),2,Esposo(a)/compañero(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",5
2024-10-01,26921,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",5
2024-10-01,26922,0,10,superior universitaria completa,superior,1,Hombre,70,2,casado(a),1,Jefe/Jefa,Surquillo,Lima,Lima,2,2,B,2,"Propia, totalmente pagada",3
2024-10-01,26922,0,10,superior universitaria completa,superior,2,Mujer,67,2,casado(a),2,Esposo(a)/compañero(a),Surquillo,Lima,Lima,2,2,B,2,"Propia, totalmente pagada",3
2024-10-01,26923,1,10,superior universitaria completa,superior,2,Mujer,45,2,casado(a),1,Jefe/Jefa,Surquillo,Lima,Lima,4,2,B,2,"Propia, totalmente pagada",3
2024-10-01,26923,0,10,superior universitaria completa,superior,1,Hombre,48,2,casado(a),2,Esposo(a)/compañero(a),Surquillo,Lima,Lima,4,2,B,2,"Propia, totalmente pagada",3
2024-10-01,26923,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Surquillo,Lima,Lima,4,2,B,2,"Propia, totalmente pagada",3
2024-10-01,26924,1,10,superior universitaria completa,superior,2,Mujer,40,1,conviviente,1,Jefe/Jefa,Surquillo,Lima,Lima,4,2,B,4,"Propia, comprándola a plazos",5
2024-10-01,26924,1,9,superior universitaria incompleta,superior,1,Hombre,43,1,conviviente,2,Esposo(a)/compañero(a),Surquillo,Lima,Lima,4,2,B,4,"Propia, comprándola a plazos",5
2024-10-01,26924,0,5,secundaria incompleta,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Surquillo,Lima,Lima,4,2,B,4,"Propia, comprándola a plazos",5
2024-10-01,26924,0,5,secundaria incompleta,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Surquillo,Lima,Lima,4,2,B,4,"Propia, comprándola a plazos",5
2024-10-01,26925,1,4,primaria completa,primaria,1,Hombre,78,3,viudo(a),1,Jefe/Jefa,Ate,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",3
2024-10-01,26925,1,8,superior no universitaria completa,superior,2,Mujer,56,3,viudo(a),3,Hijo(a)/Hijastro(a),Ate,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",3
2024-10-01,26925,1,10,superior universitaria completa,superior,2,Mujer,24,6,soltero(a),5,Nieto(a),Ate,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",3
2024-10-01,26925,0,9,superior universitaria incompleta,superior,2,Mujer,23,6,soltero(a),5,Nieto(a),Ate,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",3
2024-10-01,26926,1,6,secundaria completa,secundaria,2,Mujer,66,5,separado(a),1,Jefe/Jefa,Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26926,1,10,superior universitaria completa,superior,2,Mujer,35,6,soltero(a),3,Hijo(a)/Hijastro(a),Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26926,0,10,superior universitaria completa,superior,2,Mujer,68,2,casado(a),11,Hermano(a),Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26926,0,10,superior universitaria completa,superior,1,Hombre,74,2,casado(a),7,Otros parientes,Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26926,1,8,superior no universitaria completa,superior,2,Mujer,34,6,soltero(a),7,Otros parientes,Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26926,0,8,superior no universitaria completa,superior,1,Hombre,57,5,separado(a),11,Hermano(a),Ate,Lima,Lima,6,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26927,1,6,secundaria completa,secundaria,1,Hombre,63,2,casado(a),1,Jefe/Jefa,San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,0,6,secundaria completa,secundaria,2,Mujer,62,2,casado(a),2,Esposo(a)/compañero(a),San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,1,6,secundaria completa,secundaria,2,Mujer,38,1,conviviente,3,Hijo(a)/Hijastro(a),San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,1,6,secundaria completa,secundaria,1,Hombre,40,1,conviviente,4,Yerno/Nuera,San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),5,Nieto(a),San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),5,Nieto(a),San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,1,10,superior universitaria completa,superior,1,Hombre,32,1,conviviente,3,Hijo(a)/Hijastro(a),San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26927,0,10,superior universitaria completa,superior,2,Mujer,41,1,conviviente,4,Yerno/Nuera,San Martin de Porres,Lima,Lima,9,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26928,1,7,superior no universitaria incompleta,superior,1,Hombre,47,1,conviviente,1,Jefe/Jefa,San Martin de Porres,Lima,Lima,4,4,D,1,Alquilada,3
2024-10-01,26928,0,6,secundaria completa,secundaria,2,Mujer,42,1,conviviente,2,Esposo(a)/compañero(a),San Martin de Porres,Lima,Lima,4,4,D,1,Alquilada,3
2024-10-01,26929,1,3,primaria incompleta,primaria,2,Mujer,55,2,casado(a),1,Jefe/Jefa,San Martin de Porres,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26929,0,3,primaria incompleta,primaria,1,Hombre,57,2,casado(a),2,Esposo(a)/compañero(a),San Martin de Porres,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26929,0,1,sin nivel,sin nivel,1,Hombre,27,6,soltero(a),3,Hijo(a)/Hijastro(a),San Martin de Porres,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26929,1,6,secundaria completa,secundaria,2,Mujer,31,5,separado(a),3,Hijo(a)/Hijastro(a),San Martin de Porres,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26930,1,6,secundaria completa,secundaria,2,Mujer,58,2,casado(a),1,Jefe/Jefa,San Martin de Porres,Lima,Lima,2,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26930,1,6,secundaria completa,secundaria,1,Hombre,62,2,casado(a),2,Esposo(a)/compañero(a),San Martin de Porres,Lima,Lima,2,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26931,1,6,secundaria completa,secundaria,1,Hombre,48,5,separado(a),1,Jefe/Jefa,San Martin de Porres,Lima,Lima,6,4,D,1,Alquilada,4
2024-10-01,26931,0,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),San Martin de Porres,Lima,Lima,6,4,D,1,Alquilada,4
2024-10-01,26931,0,6,secundaria completa,secundaria,2,Mujer,44,6,soltero(a),11,Hermano(a),San Martin de Porres,Lima,Lima,6,4,D,1,Alquilada,4
2024-10-01,26932,1,4,primaria completa,primaria,1,Hombre,62,3,viudo(a),1,Jefe/Jefa,Lurigancho,Lima,Lima,2,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26932,1,6,secundaria completa,secundaria,1,Hombre,26,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,2,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26933,1,4,primaria completa,primaria,2,Mujer,43,5,separado(a),1,Jefe/Jefa,Lurigancho,Lima,Lima,5,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26933,1,6,secundaria completa,secundaria,1,Hombre,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,5,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26933,1,6,secundaria completa,secundaria,1,Hombre,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,5,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26934,1,6,secundaria completa,secundaria,1,Hombre,41,1,conviviente,1,Jefe/Jefa,Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",5
2024-10-01,26934,0,6,secundaria completa,secundaria,2,Mujer,42,1,conviviente,2,Esposo(a)/compañero(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",5
2024-10-01,26935,1,4,primaria completa,primaria,1,Hombre,43,1,conviviente,1,Jefe/Jefa,Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26935,1,3,primaria incompleta,primaria,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26935,1,5,secundaria incompleta,secundaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Lurigancho,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",2
2024-10-01,26936,1,9,superior universitaria incompleta,superior,1,Hombre,29,1,conviviente,1,Jefe/Jefa,Santiago de Surco,Lima,Lima,2,3,C,1,Alquilada,4
2024-10-01,26936,1,10,superior universitaria completa,superior,2,Mujer,27,1,conviviente,2,Esposo(a)/compañero(a),Santiago de Surco,Lima,Lima,2,3,C,1,Alquilada,4
2024-10-01,26937,1,11,maestría/doctorado,superior,1,Hombre,62,4,divorciado(a),1,Jefe/Jefa,Santiago de Surco,Lima,Lima,1,3,C,2,"Propia, totalmente pagada",4
2024-10-01,26938,1,10,superior universitaria completa,superior,2,Mujer,49,5,separado(a),1,Jefe/Jefa,Santiago de Surco,Lima,Lima,2,3,C,1,Alquilada,4
2024-10-01,26938,1,9,superior universitaria incompleta,superior,2,Mujer,26,6,soltero(a),3,Hijo(a)/Hijastro(a),Santiago de Surco,Lima,Lima,2,3,C,1,Alquilada,4
2024-10-01,26939,1,10,superior universitaria completa,superior,1,Hombre,56,2,casado(a),1,Jefe/Jefa,Santiago de Surco,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26939,1,10,superior universitaria completa,superior,2,Mujer,53,2,casado(a),2,Esposo(a)/compañero(a),Santiago de Surco,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26939,0,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Santiago de Surco,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26940,0,9,superior universitaria incompleta,superior,1,Hombre,96,3,viudo(a),1,Jefe/Jefa,Santiago de Surco,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26940,1,10,superior universitaria completa,superior,2,Mujer,40,6,soltero(a),5,Nieto(a),Santiago de Surco,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26940,0,9,superior universitaria incompleta,superior,1,Hombre,41,6,soltero(a),5,Nieto(a),Santiago de Surco,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26940,0,10,superior universitaria completa,superior,2,Mujer,36,6,soltero(a),5,Nieto(a),Santiago de Surco,Lima,Lima,4,3,C,2,"Propia, totalmente pagada",5
2024-10-01,26941,1,6,secundaria completa,secundaria,2,Mujer,28,5,separado(a),1,Jefe/Jefa,Santiago de Surco,Lima,Lima,2,3,C,6,Cedida por otro hogar o institución,4
2024-10-01,26942,1,6,secundaria completa,secundaria,1,Hombre,37,6,soltero(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,7,5,E,6,Cedida por otro hogar o institución,7
2024-10-01,26942,1,8,superior no universitaria completa,superior,2,Mujer,27,6,soltero(a),11,Hermano(a),Carabayllo,Lima,Lima,7,5,E,6,Cedida por otro hogar o institución,7
2024-10-01,26942,1,6,secundaria completa,secundaria,1,Hombre,20,6,soltero(a),11,Hermano(a),Carabayllo,Lima,Lima,7,5,E,6,Cedida por otro hogar o institución,7
2024-10-01,26942,0,7,superior no universitaria incompleta,superior,2,Mujer,29,5,separado(a),11,Hermano(a),Carabayllo,Lima,Lima,7,5,E,6,Cedida por otro hogar o institución,7
2024-10-01,26942,0,7,superior no universitaria incompleta,superior,2,Mujer,23,5,separado(a),11,Hermano(a),Carabayllo,Lima,Lima,7,5,E,6,Cedida por otro hogar o institución,7
2024-10-01,26943,1,6,secundaria completa,secundaria,2,Mujer,49,6,soltero(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,3,5,E,3,"Propia, por invasión",1
2024-10-01,26943,1,6,secundaria completa,secundaria,1,Hombre,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,5,E,3,"Propia, por invasión",1
2024-10-01,26943,0,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,5,E,3,"Propia, por invasión",1
2024-10-01,26944,1,6,secundaria completa,secundaria,1,Hombre,41,5,separado(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,2,5,E,2,"Propia, totalmente pagada",3
2024-10-01,26944,0,6,secundaria completa,secundaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,2,5,E,2,"Propia, totalmente pagada",3
2024-10-01,26945,1,5,secundaria incompleta,secundaria,2,Mujer,57,5,separado(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26945,1,6,secundaria completa,secundaria,1,Hombre,23,5,separado(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26945,1,7,superior no universitaria incompleta,superior,2,Mujer,24,5,separado(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,4,5,E,2,"Propia, totalmente pagada",4
2024-10-01,26946,1,4,primaria completa,primaria,2,Mujer,49,5,separado(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,3,5,E,2,"Propia, totalmente pagada",3
2024-10-01,26946,1,6,secundaria completa,secundaria,2,Mujer,24,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,5,E,2,"Propia, totalmente pagada",3
2024-10-01,26946,0,9,superior universitaria incompleta,superior,2,Mujer,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,5,E,2,"Propia, totalmente pagada",3
2024-10-01,26947,1,5,secundaria incompleta,secundaria,1,Hombre,42,1,conviviente,1,Jefe/Jefa,Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26947,0,6,secundaria completa,secundaria,2,Mujer,46,1,conviviente,2,Esposo(a)/compañero(a),Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26947,0,5,secundaria incompleta,secundaria,2,Mujer,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26948,0,4,primaria completa,primaria,1,Hombre,72,5,separado(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,1,4,D,2,"Propia, totalmente pagada",2
2024-10-01,26949,1,3,primaria incompleta,primaria,1,Hombre,64,3,viudo(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",2
2024-10-01,26949,1,6,secundaria completa,secundaria,2,Mujer,38,1,conviviente,3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",2
2024-10-01,26949,1,6,secundaria completa,secundaria,1,Hombre,26,1,conviviente,4,Yerno/Nuera,Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",2
2024-10-01,26949,0,5,secundaria incompleta,secundaria,1,Hombre,18,6,soltero(a),5,Nieto(a),Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",2
2024-10-01,26950,0,6,secundaria completa,secundaria,2,Mujer,49,5,separado(a),1,Jefe/Jefa,Carabayllo,Lima,Lima,3,4,D,1,Alquilada,4
2024-10-01,26950,1,6,secundaria completa,secundaria,1,Hombre,27,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,4,D,1,Alquilada,4
2024-10-01,26950,1,6,secundaria completa,secundaria,1,Hombre,27,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,3,4,D,1,Alquilada,4
2024-10-01,26951,1,6,secundaria completa,secundaria,1,Hombre,57,1,conviviente,1,Jefe/Jefa,Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26951,0,6,secundaria completa,secundaria,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26951,1,6,secundaria completa,secundaria,1,Hombre,47,6,soltero(a),10,Otros no parientes,Carabayllo,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26952,1,6,secundaria completa,secundaria,1,Hombre,43,1,conviviente,1,Jefe/Jefa,Carabayllo,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución, 
2024-10-01,26952,1,5,secundaria incompleta,secundaria,2,Mujer,38,1,conviviente,2,Esposo(a)/compañero(a),Carabayllo,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución, 
2024-10-01,26952,1,6,secundaria completa,secundaria,1,Hombre,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución, 
2024-10-01,26953,1,5,secundaria incompleta,secundaria,1,Hombre,50,1,conviviente,1,Jefe/Jefa,Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26953,1,5,secundaria incompleta,secundaria,2,Mujer,46,1,conviviente,2,Esposo(a)/compañero(a),Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26953,1,6,secundaria completa,secundaria,1,Hombre,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26953,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Carabayllo,Lima,Lima,5,4,D,2,"Propia, totalmente pagada",3
2024-10-01,26954,1,5,secundaria incompleta,secundaria,1,Hombre,45,1,conviviente,1,Jefe/Jefa,El Agustino,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución,1
2024-10-01,26954,0,6,secundaria completa,secundaria,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),El Agustino,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución,1
2024-10-01,26954,0,3,primaria incompleta,primaria,2,Mujer,69,3,viudo(a),6,Padres/Suegros,El Agustino,Lima,Lima,5,4,D,6,Cedida por otro hogar o institución,1
2024-10-01,26955,0,5,secundaria incompleta,secundaria,1,Hombre,70,2,casado(a),1,Jefe/Jefa,El Agustino,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26955,0,6,secundaria completa,secundaria,2,Mujer,64,2,casado(a),2,Esposo(a)/compañero(a),El Agustino,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26955,1,10,superior universitaria completa,superior,2,Mujer,37,6,soltero(a),3,Hijo(a)/Hijastro(a),El Agustino,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26955,1,10,superior universitaria completa,superior,2,Mujer,33,6,soltero(a),3,Hijo(a)/Hijastro(a),El Agustino,Lima,Lima,4,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26956,1,10,superior universitaria completa,superior,1,Hombre,74,5,separado(a),1,Jefe/Jefa,El Agustino,Lima,Lima,2,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26956,0,9,superior universitaria incompleta,superior,1,Hombre,42,6,soltero(a),3,Hijo(a)/Hijastro(a),El Agustino,Lima,Lima,2,4,D,2,"Propia, totalmente pagada",4
2024-10-01,26957,0,6,secundaria completa,secundaria,1,Hombre,61,1,conviviente,1,Jefe/Jefa,El Agustino,Lima,Lima,3,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26957,1,4,primaria completa,primaria,2,Mujer,61,1,conviviente,2,Esposo(a)/compañero(a),El Agustino,Lima,Lima,3,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26957,1,7,superior no universitaria incompleta,superior,1,Hombre,24,6,soltero(a),3,Hijo(a)/Hijastro(a),El Agustino,Lima,Lima,3,4,D,2,"Propia, totalmente pagada",5
2024-10-01,26958,0,8,superior no universitaria completa,superior,1,Hombre,76,3,viudo(a),1,Jefe/Jefa,San Juan de Miraflores,Lima,Lima,1,3,C,2,"Propia, totalmente pagada",2
2024-10-01,26959,1,3,primaria incompleta,primaria,2,Mujer,70,3,viudo(a),1,Jefe/Jefa,San Juan de Miraflores,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26959,1,8,superior no universitaria completa,superior,2,Mujer,48,6,soltero(a),3,Hijo(a)/Hijastro(a),San Juan de Miraflores,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26959,0,1,sin nivel,sin nivel,2,Mujer,92,3,viudo(a),6,Padres/Suegros,San Juan de Miraflores,Lima,Lima,3,3,C,2,"Propia, totalmente pagada",6
2024-10-01,26960,1,3,primaria incompleta,primaria,1,Hombre,75,1,conviviente,1,Jefe/Jefa,San Juan de Miraflores,Lima,Lima,8,3,C,2,"Propia, totalmente pagada",7
2024-10-01,26960,0,1,sin nivel,sin nivel,2,Mujer,79,1,conviviente,2,Esposo(a)/compañero(a),San Juan de Miraflores,Lima,Lima,8,3,C,2,"Propia, totalmente pagada",7
2024-10-01,26960,1,5,secundaria incompleta,secundaria,1,Hombre,61,6,soltero(a),3,Hijo(a)/Hijastro(a),San Juan de Miraflores,Lima,Lima,8,3,C,2,"Propia, totalmente pagada",7
2024-10-01,26960,1,5,secundaria incompleta,secundaria,1,Hombre,50,6,soltero(a),3,Hijo(a)/Hijastro(a),San Juan de Miraflores,Lima,Lima,8,3,C,2,"Propia, totalmente pagada",7
2024-10-01,26960,1,7,superior no universitaria incompleta,superior,2,Mujer,43,1,conviviente,3,Hijo(a)/Hijastro(a),San Juan de Miraflores,Lima,Lima,8,3,C,2,"Propia, totalmente pagada",7
